Team ID	Team Name	Deck 1	Deck 2	Deck 3	Deck 4
20595	Mac B	AAECAaIHBsgDrwSoCKmvAoDTArvvAgy0AcQB7QLLA80D+AeGCbm/AqnNArHOAuXRAtvjAgA=	AAECAYsWAsUDucECDtsDpwXyBacIsQjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gLW5QIA	AAECAf0EBsABqwS/CKO2Atm7AqLTAgxxuwKVA+YElgXsBde2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAf0GApTHApXOAg4w9wTOB8IIr6wCtKwC1LMCvLYCx7sCybsCl8ECks0C8dAC8tACAA==
20159	Trinity Tigers	AAECAR8GgAeoqwKFuALp0gKG0wLy6gIMjQGoArUDyQSXCNsJ/gz4sQLd0gLf0gLj0gLh4wIA	AAECAZ8FAsUDucECDtsDpwXyBacIsQjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gLW5QIA	AAECAY0WBMABvwijtgKi0wINcbsClQOrBJYF7AXXtgLrugKHvQLBwQKvwgKYxAKP0wIA	AAECAf0GAsLOApfTAg4wuwP3BPIFzgfCCPYItKwCvLYCx7sCybsC980C8dAC8tACAA==
20226	Team of Mates	AAECAZICBIoHobcClL0C+cACDUBf8gXkCL6uArS7Asu8As+8At2+AqDNAofOApjSAp7SAgA=	AAECAa0GCAiKAaIJ0wqIrwKqsgLovwKgzgILkALyDKGsAoK1Are7Arq7AuG/Auq/AtHBAsvmAvzqAgA=	AAECAZ8FAsUDucECDtsDpwXyBacIsQjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gLW5QIA	AAECAf0GAsQIl9MCDjD3BPIFzgfCCPYItKwCvLYCx7sCybsCm8sC980C8dAC8tACAA==
20316	Bronco eSports	AAECAZ8FAsUDucECDtsDpwXyBa8HpwixCNOqAtmuAtO8ArPBAp3CArHCAuPLAvjSAgA=	AAECAf0EAsABotMCDnG7ApUDqwTmBJYF7AWjtgLXtgLrugKHvQLBwQKYxAKP0wIA	AAECAQcCrwSRvAIOHLACkQO7A/8D4QSOBagF1AXyBe4G5weCsAKIsAIA	AAECAf0GAsQIl9MCDjDVA/cEzgfCCPYIvLYCx7sCybsCm8sC980C8dAC8tAC0eECAA==
20288	Murloc Raiders	AAECAZ8FBPIFrwe5wQLW5QINxQPbA6cFpwixCNOqAtmuAtO8ArPBAp3CArHCAuPLAvjSAgA=	AAECAf0EAr8IotMCDnG7ApUDqwTmBJYF7AWjtgLXtgLrugKHvQLBwQKYxAKP0wIA	AAECAa0GApAH0OcCDgiNCPIMgrUCursC8LsC2cECysMCmcgCyssCzswCy+YC/OoC1+sCAA==	AAECAf0GBIivAt28ApfTApziAg0w9wTyBc4Hwgi0rAK8tgLHuwLJuwKXwQKbywL3zQLy0AIA
20644	Otter OTK	AAECAYO6AgyKAbQB2QKbBYgHqAiGCanNAtzRAoDTAtDjArvvAgnEAe0CywPNA/gHqa8C5dEC2eMC2+MCAA==	AAECAa0GBKEGigfWCsrDAg34AuUE7gSNCNEK8gy1uwK6uwLwuwLRwQLYwQLL5gL86gIA	AAECAY0WBMABqwS/CNm7Ag1xuwKVA+YElgXsBaO2Ate2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAf0GBIoB4KwCl9MC2+kCDfcE2wa2B8wI3sQC58sC8tAC+NACiNICi+EC/OUC6uYC6OcCAA==
20100	Need Internship!!!	AAECAR8GgAfFCKirAoW4AunSAobTAgyNAagCtQPJBJcI2wn+DPixAt3SAt/SAuPSAuHjAgA=	AAECAZ8FBOMF8gXTvAK5wQINxQPbA6cFpwixCNOqAtmuArPBAp3CArHCAuPLAvjSAtblAgA=	AAECAa0GAtPFAtDnAg4IjQjyDIK1Arq7AvC7AtnBAsrDApnIAsrLAs7MAsvmAvzqAtfrAgA=	AAECAf0GBIoHl9MCneIC2+kCDZME9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA
20643	myleg	AAECAZICBK6rAuC7ApS9ApnTAg1AX+QItLsCy7wC3b4CoM0Ch84ClNICmNICntIC29MChOYCAA==	AAECAf0EBMABqwS/CKLTAg1xuwKVA+YElgXsBaO2Ate2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAYsWBvQFucECg8cC1uUCteYCt+cCDKcF9QXZB7EI2a4Cu68C/68CuMcC2ccC48sC+NICieYCAA==	AAECAf0GBJME4KwCl9MC2+kCDfcE2wa2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA
20597	Who Am I?	AAECAc2xAgTAAfIFvwii0wINcbsClQOrBMsElgXsBde2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAZ/HAgaiCaUJqKsChbgCws4CkNMCDNMK1wqhrAK3uwLovwLqvwLRwQLlzALmzAK0zgLo0ALj6QIA	AAECAaToAgb0BbnBAoPHAtblArXmArfnAgynBfUF2QexCNmuAruvAv+vArjHAtnHAuPLAvjSAonmAgA=	AAECAf0GBJME7QWX0wLb6QINigH3BLYHxAjKwwLexALnywLy0AL40AKI0gKL4QL85QLo5wIA
20555	FRESH	AAECAa0GDpcCogmlCdUKqKsChbgCtbsCt7sC6L8CmcgCws4C6NACkNMC4+kCCNMK1wqhrALqvwLRwQLlzALmzAK0zgIA	AAECAZ8FBsUD06oC2a4Cs7sCucEChsQCDNsDpwXyBacIsQjTvAKzwQKdwgKxwgLjywL40gLW5QIA	AAECAf0ECMABwwGKB6O2Auu6ApjEApvLAtHhAgtxuwKVA6sE5gSWBewF17YCh70CwcECj9MCAA==	AAECAf0GBLsD2QfCzgKX0wINMPcE8gXOB8II9gi0rAK8tgLHuwLJuwL3zQLx0ALy0AIA
19935	Branching Paths	AAECAf0EBsABqwS/CKO2Atm7AqLTAgxxuwKVA+YElgXsBde2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAa0GBMIGkAfQ5wL86gINCI0I8gyCtQK6uwLwuwLZwQLKwwKZyALKywLOzALL5gLX6wIA	AAECAaIHBLICrwTtBdvjAg20Ae0CzQO9BJsFiAekB90Ihgn1uwKBwgKbyALc0QIA	AAECAf0GBLsDigfCzgKX0wINMPcE8gXOB8II9gi0rAK8tgLHuwLJuwL3zQLx0ALy0AIA
20551	Vancity Boys	AAECAaIHCLICqa8C6sYCqc0CgNMC2eMC2+MCu+8CC4oBtAHEAe0CywPNA4gH+AeGCeXRAtDjAgA=	AAECAf0EAu0EuAgOigHAAckDqwTLBOYE+AeBsgLBwQKYxALaxQK50QKW5ALN6wIA	AAECAa0GBooHsLwC4b8C5MwCoM4C0OcCDAiNCPIMursC8LsC2cECysMCmcgCyssCzswCy+YC1+sCAA==	AAECAf0GBLSsArHBAqvCAvHQAg0w9wT7Bc4H2QexCMII9q4C58EC68ICysMC8tACieICAA==
18759	FeralGibbererMeta	AAECAR8IqAKHBIAHqKsChbgChsMC6dIChtMCC40BtQPJBJcI2wn+DPixAt3SAt/SAuPSAuHjAgA=	AAECAZ8FBK8EpwW5wQKIxwINxQPbA68HpwixCNOqAtmuAtO8ArPBAp3CArHCAuPLAvjSAgA=	AAECAa0GBJACpQm1uwK+yAIN+ALlBI0I0QryDIK1Arq7AvC7AtHBAtjBAsrDAsvmAvzqAgA=	AAECAf0GBMnCApfTAp3iAtvpAg2TBPcEtgfhB8QI3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==
19871	Call it what u want	AAECAZ8FCqQD+gb7DOCsAuauArnBAsrDAs/HAo7TAsPqAgr7AdwD9AX2B9muApvCAt/EAojHAvjSAurmAgA=	AAECAa0GBqIJ0wqoqwKFuALqvwLCzgIM0grXCqGsAqesAre7Aui/AtHBAuXMAubMArTOAujQAuPpAgA=	AAECAf0ECsABxQT4B+CsArmyAsHBAsrBAsrDApvTAvLTAgpNigHJA+wH38QClscC1eEC1+ECluQC6uYCAA==	AAECAf0GBMnCApfTAp3iAtvpAg2TBPcEtgfhB8QI3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==
20035	UTSC Face Hunters	AAECAf0EBMABvwiP0wKi0wINcbsClQPmBJYF7AWjtgLXtgLrugLZuwKHvQLBwQKYxAIA	AAECAYO6Aga0AagIsc4CgNMC3+MCu+8CDIoBxAHtAssDzQObBfgHhgmprwKpzQLl0QLb4wIA	AAECAZ8FAuMFucECDsUD2wOnBfIFpwjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gLW5QIA	AAECAf0GBMnCApfTAp3iAtvpAg2TBPcEtgfhB8QI3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==
19244	Deck of Blunders	AAECAZ8FArnBArjHAg7FA9sDpwWnCLEI06oC2a4C07wCs8ECncICscIC48sC+NIC1uUCAA==	AAECAa0GApAH0OcCDgiNCPIMgrUCursC8LsC2cECysMCmcgCyssCzswCy+YC/OoC1+sCAA==	AAECAf0EBMABqwS/CKLTAg1xuwKVA+YElgXsBaO2Ate2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAf0GBMQI4KwCl9MC2+kCDYoBkwT3BLYHysMC3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==
20184	Pharmers	AAECAa0GBIoHjQjZwQLQ5wINCOEE8gyCtQK6uwLwuwLhvwKZyALKywLOzALL5gL86gLX6wIA	AAECAR8KxwOHBMkEgAfFCKirAoW4At3SAunSAobTAgqoArUDlwjbCf4M+LEC39IC49IC4eMC6uMCAA==	AAECAaIHBqgIqc0CgNMC0OMC3+MCu+8CDIoBtAHEAe0CywPNA/gHhgmprwK5vwLl0QLb4wIA	AAECAf0GBMQIl9MCneIC2+kCDYoBkwT3BLYH4QfexALnywLy0AL40AKI0gKL4QL85QLo5wIA
20254	Titan Kings	AAECAYsWArnBArjHAg7FA9sDpwWnCLEI06oC2a4C07wCs8ECncICscIC48sC+NIC1uUCAA==	AAECAa0GAqEG/OoCDpwC+ALlBI0I0QryDIK1ArW7Arq7AvC7AtHBAtjBAsrDAsvmAgA=	AAECAaIHBrIC7QL1uwKRvALP4QKc4gIMtAHdCNyvApK2AoHCApnCAqzCAuvCAsLDAsrDAsjHAtvjAgA=	AAECAf0GBMQIm8ICl9MC2+kCDYoBkwT3BLYH4QfexALnywLy0AL40AKI0gKL4QL85QLo5wIA
19829	DSS	AAECAf0EBqsE8gXrugKfwgKvwgKi0wIMcbsClQPmBJYF7AWjtgLXtgKHvQLBwQKYxAKP0wIA	AAECAZ8FBvQFucECg8cC1uUCteYCt+cCDKcF9QXZB7EI2a4Cu68C/68CuMcC2ccC48sC+NICieYCAA==	AAECAR8GxwP4CIW4AobTAobUArbqAgyeAagCtQOHBPIFlwjtCf4M+LECxLQC39IC49ICAA==	AAECAf0GBMrDAsrLApfTApziAg0w9wTyBc4Hwgi0rAK8tgKXwQKfwgLrwgKbywL3zQLy0AIA
19407	UCSC - Black	AAECAZICBqIJlL0CjcACyccCmc0CkdACDEBf/gHEBqQH5Ai+qwK0uwLLvALPvALdvgL5wAIA	AAECAa0GCu0F0wrWCtcK4KwCn7AClsQC5swCqeIC6uYCCvsB5QTJBvqwArq7AtXBAtzBAsfLAuXMAsvmAgA=	AAECAY0WCk3DAbsC0ALJA4AE7AeswgLczQKb0wIKiwOWBb/BAsLBApnCAuvCAsLDAsrDAsfHAsjHAgA=	AAECAf0GBMwIl9MC2+kCw+oCDfcE8gW2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA
20454	Good Luck High Five	AAECAYsWAq8EucECDsUD2wOnBfIFrwenCNOqAtmuAtO8ArPBAp3CArHCAuPLAvjSAgA=	AAECAf0EAqO2AqLTAg5xuwKVA+YElgXsBYGyAte2Auu6Aoe9AsHBApjEAo/TAtHhAgA=	AAECAZ/HAgalCairAs+xAoW4ArW7AsLOAgzTCtcKoawCt7sC6L8C6r8C0cEC5cwC5swCtM4C6NAC4+kCAA==	AAECAf0GBMwIl9MC2OcC2+kCDfcE2wa2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA
20204	Seahawks	AAECAa0GBKEGognWCsrDAg34AuUEjQjRCvIMgrUCtbsCursC8LsC0cEC2MECy+YC/OoCAA==	AAECAZ8FBPQFucECteYCt+cCDacF9QXZB7EI2a4Cu68C/68CuMcC2ccC48sC+NIC1uUCieYCAA==	AAECAR8GhwSAB6irAoW4AobTAvLqAgyNAagCtQPJBJcI2wn+DPixAt3SAt/SAuPSAuHjAgA=	AAECAf0GBN/EApfTAp3iAtvpAg2TBPcEtgfhB8QI3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==
20040	Little Brats	AAECAf0ECMMBqwSKB78Io7YC67oCm8sCotMCC3G7ApUD5gSWBewFh70CwcECmMQCj9MC0eECAA	AAECAa0GBu4EpQnWCuq/AsrDAvzqAgz4AuUEjQjRCvIMursC8LsC0cEC2MEC2cECx8sCy+YCAA	AAECAQcG+AfPxwKOzgLCzgLP5QLq6gIMS6IE1ASRBv8Hsgj7DIKtApvCAr7DAszNAs/nAgA	AAECAf0GBNsGycICl9MC2+kCDfcEtgfhB8QIm8IC3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA
20370	Generals 2	AAECAaIHAobCAoDTAg6KAcQBnALtAp8DiAXUBeMFhgn4vQKXwQL8wQLH0wLb4wIA	AAECAa0GBo0I2cECmssCnOIC0OcC/OoCDAjyDLq7AvC7Ap/CAsrDApnIApvLAsrLAqbOAsvmAtfrAgA=	AAECAZ8FBvQFucECg8cC1uUCteYCt+cCDKcF9QXZB7EI2a4Cu68C/68CuMcC2ccC48sC+NICieYCAA==	AAECAf0GBNUD8gXECJfTAg0w9wTOB8II9gi0rALHuwLJuwKbywL3zQLx0ALy0ALR4QIA
20369	Alum Rock University	AAECAa0GBpAH9gfSCoivAoK1Ar7IAgz4AuUEjQjRCvIMtbsCursC8LsC0cEC2MECy+YC/OoCAA==	AAECAZICBpAHrqsCobcClL0CmdMC29MCDEBfxAbkCLS7Asu8At2+AqDNAofOApTSApjSAoTmAgA=	AAECAZ8FArnBAq/CAg7FA9sDpwXyBa8HpwjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gIA	AAECAf0GBNUDxAiIrwKX0wINMPcEzgfCCPYIvLYCx7sCybsCm8sC980C8dAC8tAC0eECAA==
20205	Texas Tech Team SSS	AAECAZ8FArnBAq/CAg7FA9sDpwXyBa8HpwjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gIA	AAECAZ/HAgTZwQLKwwLCzgLQ5wINCI0I8gyCtQK6uwLwuwKfwgKZyALKywLOzALL5gL86gLX6wIA	AAECAR8GjQGAB8UI6dIChtMC4eMCDKgCtQOHBMkElwjbCf4M+LEC3dIC39IC49IC6uMCAA==	AAECAf0GBO0F2waX0wLb6QINigGTBPcEtgfECMwI58sC8tAC+NACiNICi+EC/OUC6OcCAA==
18754	Buncha Beans	AAECAZ8FArnBAq/CAg7FA9sDpwXyBa8HpwjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gIA	AAECAf0EBsABqwS/CKO2Atm7AqLTAgxxuwKVA+YElgXsBde2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAa0GApAH0OcCDgiNCPIMgrUCursC8LsC2cECysMCmcgCyssCzswCy+YC/OoC1+sCAA==	AAECAf0GBO0FycICl9MC2+kCDZME9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA
19872	In Need For Tablets	AAECAf0EAoGyAqLTAg5xuwKVA6sE5gSWBewFo7YC17YC67oCh70CwcECmMQCj9MCAA==	AAECAZ8FBKcFrwfjvgK5wQINxQPbA6cIsQjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gLW5QIA	AAECAa0GAA8IigHhBI0I8gyCtQK6uwLwuwLZwQLKwwKZyALKywLL5gL86gLX6wIA	AAECAf0GBOCsApfTAp3iAtvpAg2KAfcEtgeNCMQI3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==
20045	NEVALUCKY	AAECAaToAgavBKcF474Cs8ECucEC1uUCDMUD2wOvB6cIsQjTqgLZrgLTvAKdwgKxwgLjywL40gIA	AAECAa0GBKEGogmlCbW7Ag34AuUEjQjRCvIMgrUCursC8LsC0cEC2MECysMCy+YC/OoCAA==	AAECAc2xAgbuAqsEvwijtgKvwgKi0wIMcbsClQPmBJYF7AXXtgLrugKHvQLBwQKYxAKP0wIA	AAECAf0GBOCsApfTAp3iAtvpAg2KAZME9wS2B+EH3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==
19323	Hautian Commotion	AAECAZ8FAsUDucECDtsDpwWvB6cIsQjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gLW5QIA	AAECAf0EBsABqwS/CKO2Atm7AqLTAgxxuwKVA+YElgXsBde2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAZ/HAgLZwQLQ5wIOCIoBjQjyDIK1Arq7AvC7AsrDApnIAsrLAs7MAsvmAvzqAtfrAgA=	AAECAf0GBooBxAjMCOCsApfTAtjnAgzbBrYH4QebwgLexALnywLy0AL40AKI0gL85QLq5gLo5wIA
20416	Poppin Chatbot Team	AAECAf0ECMUE4KwCubIC38QCoM4Cm9MC8tMCo+sCC02KAcAByQPsB8HBApbHAtXhAtfhApbkAurmAgA=	AAECAa0GBKUJtbsCysMC/OoCDfgC5QT2B40I0QrSCvIMgrUCursC8LsC0cEC2MECy+YCAA==	AAECAaToAgLZrgK5wQIOxQPbA6cFrwenCLEI06oC07wCs8ECncICscIC48sC+NIC1uUCAA==	AAECAf0GBooHycICoM4Cl9MCneIC2+kCDPcE8gW2B+EH3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==
20189	Netflix and Chillmaw	AAECAa0GBJAC4b8CoM4C0OcCDQiNCPIMgrUCursC8LsCysMCmcgCyssCzswCy+YC/OoC1+sCAA==	AAECAaoIApS9AuvPAg6BBPAHkwn6qgL7qgKgtgKHvALRvAL2vQL5vwKRwQLrwgL70wLf6QIA	AAECAYsWBq8E8gWRvAK5wQKL5QK36QIMpwXUBfUFrwfZB7EI2a4CuMcC48sClc4C+NIC1uUCAA==	AAECAf0GBooHzAjgrAKgzgKX0wLY5wIM2wa2B8QIm8IC3sQC58sC8tAC+NACiNIC/OUC6uYC6OcCAA==
19420	Tech Boyz	AAECAYsWAsUDucECDtsDpwXyBacIsQjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gLW5QIA	AAECAf0EBqsEo7YC67oCm8sC3s0CotMCDHG7ApUD5gSWBewF17YCh70CwcECmMQCj9MC0eECAA==	AAECAa0GBOG/ApvLAtDnAvzqAg0IjQjyDIK1Arq7AvC7AtnBAsrDApnIAsrLAs7MAsvmAtfrAgA=	AAECAf0GBp3iAsnCAtvpAtsGl9MC4KwCDPjQAvLQAt7EAufLAooBtgeI0gKL4QL3BPzlAujnAuEHAA==
18699	Burnt Mackin Cheese	AAECAR8GgAeoqwKFuALp0gKG0wLy6gIMjQGoArUDyQSXCNsJ/gz4sQLd0gLf0gLj0gLh4wIA	AAECAZ/HAgKlCYivAg74AuUEjQjRCvIMgrUCtbsCursC8LsC0cEC2MEC2cECy+YC/OoCAA==	AAECAaToAgSvBKcF8gW5wQINxQPbA6cIsQjTqgLZrgLTvAKzwQKdwgKxwgKIxwLjywL40gIA	AAECAf0GBPIFl8ECws4Cl9MCDTD3BM4Hwgj2CLSsAry2Ase7Asm7AvfNApXOAvHQAvLQAgA=
19947	The Empty Set	AAECAZ8FBvQFucECg8cC1uUCteYCt+cCDKcF9QXZB7EI2a4Cu68C/68CuMcC2ccC48sC+NICieYCAA==	AAECAf0EBsABqwS/CKO2Atm7AqLTAgxxuwKVA+YElgXsBde2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAa0GApAH0OcCDgiNCPIMgrUCursC8LsC2cECysMCmcgCyssCzswCy+YC/OoC1+sCAA==	AAECAf0GBPIFl9MCneIC2+kCDZME9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA
20168	Mount Royal Murlocs	AAECAf0EAsABotMCDnG7ApUDqwTmBJYF7AWjtgLXtgLrugKHvQLBwQKYxAKP0wIA	AAECAYsWBvQFucECg8cC1uUCteYCt+cCDKcF9QXZB7EI2a4Cu68C/68CuMcC2ccC48sC+NICieYCAA==	AAECAa0GCJAC8gWQB40IoM4C6NAC0OcC/OoCCwjyDIK1Arq7AvC7AsrDApnIAsrLAs7MAsvmAtfrAgA=	AAECAf0GBPIFl9MCneIC2+kCDZME9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA
20162	Broad Street Bullies	AAECAa0GBvIFigfhvwLHywLQ5wLj6QIMCPIMrbACgrUCursC8LsCm8ICysMCmcgCzswCy+YC1+sCAA==	AAECAZ8FBoMFucECg8cC1uUCieYCt+cCDKcF9AX1BdkHsQjZrgK7rwL/rwK4xwLZxwLjywL40gIA	AAECAaoIBv4FkwmFuALHwQLrzwLf6QIMgQTwB/qqAvuqAqC2Aoe8AtG8Ava9Avm/ApHBAuvCAtHmAgA=	AAECAf0GBPIFl9MCneIC2+kCDZME9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA
19968	-	AAECAf0EBsABqwS/CKO2Atm7AqLTAgxxuwKVA+YElgXsBde2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAZ8FArnBAq/CAg7FA9sDpwXyBa8HpwjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gIA	AAECAZ/HAgqiCaUJ1QqoqwKFuAK1uwK3uwLCzgLo0AKQ0wIK0wrXCqGsAui/Auq/AtHBAuXMAubMArTOAuPpAgA=	AAECAf0GBPIFl9MCneIC2+kCDZME9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA
19917	JCCC Cavs	AAECAa0GBI0I4b8CoM4C0OcCDQjyDIK1Arq7AvC7AtnBAsrDApnIAsrLAs7MAqbOAsvmAtfrAgA=	AAECAaToAgKvBLnBAg7FA9sDpwXyBacIsQjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gIA	AAECAf0EBsABwwGrBL8Ij9MCotMCDHG7ApUD5gSWBewFo7YC17YC67oCh70CwcECmMQCAA==	AAECAf0GBPIFm8ICl9MC2+kCDZME9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA
20394	Budget Yu-Gi-Oh	AAECAf0EBKsEvwijtgKi0wINccABuwKVA+YElgXsBde2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAa0GBpACnAKhBqUJtbsCysMCDPgC5QSNCNEK8gyCtQK6uwLwuwLRwQLYwQLL5gL86gIA	AAECAZ8FArEIucECDsUD2wOnBfIFrwenCNOqAtmuAtO8ArPBAp3CArHCAuPLAvjSAgA=	AAECAf0GBPIFxAiX0wLb6QINigGTBPcEtgfKwwLexALnywLy0AL40AKI0gKL4QL85QLo5wIA
20679	OU BTW	AAECAaToAgLFA7nBAg7bA6cF8gWnCLEI06oC2a4C07wCs8ECncICscIC48sC+NIC1uUCAA==	AAECAaIHBLICrwTtBdvjAg20Ae0CzQO9BJsFiAekB90Ihgn1uwKBwgKbyALc0QIA	AAECAZ/HAgShBooH1grKwwIN+ALlBI0I0QryDIK1ArW7Arq7AvC7AtHBAtjBAsvmAvzqAgA=	AAECAf0GBpME2wbgrALJwgKX0wLb6QIM9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA
20649	Spartan Casuals	AAECAZ/HAgiiCdUKqKsCoawChbgC6L8Cws4CkNMCC6UJ0wrXCre7Auq/AtHBAuXMAubMArTOAujQAuPpAgA=	AAECAR8IhwTJBIAHqKsChbgC6dIChtMC8uoCC40BqAK1A5cI2wn+DPixAt3SAt/SAuPSAuHjAgA=	AAECAf0EBMABqwS/CKLTAg1xuwKVA+YElgXsBaO2Ate2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAf0GBpME4KwCl9MCneIC2OcC2+kCDIoB9wS2B40I3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==
19441	Red Raiders	AAECAaToAgKvB7nBAg7FA9sDpwWnCLEI06oC2a4C07wCs8ECncICscIC48sC+NIC1uUCAA==	AAECAa0GAtDnAvzqAg4I4QSNCPIMgrUCursC8LsC2cECysMCmcgCyssCzswCy+YC1+sCAA==	AAECAf0EAqsEotMCDnG7ApUD5gSWBewFo7YC17YC67oCh70CwcECysMCmMQCj9MCAA==	AAECAf0GBpME7QXgrALJwgKX0wLb6QIM9wS2B8QIysMC3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==
19441	Red Raiders	AAECAaToAgKvB7nBAg7FA9sDpwWnCLEI06oC2a4C07wCs8ECncICscIC48sC+NIC1uUCAA==	AAECAa0GAtDnAvzqAg4I4QSNCPIMgrUCursC8LsC2cECysMCmcgCyssCzswCy+YC1+sCAA==	AAECAf0EAqsEotMCDnG7ApUD5gSWBewFo7YC17YC67oCh70CwcECysMCmMQCj9MCAA==	AAECAf0GBpME7QXgrALJwgKX0wLb6QIM9wS2B8QIysMC3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==
19983	Dinosize Ultrasaur	AAECAZ8FAq8EucECDsUD2wOnBa8HpwixCNOqAtO8ArPBAp3CArHCAuPLAvjSAtblAgA=	AAECAa0GBqIJpQmoqwKFuAK1uwLCzgIM0wrXCqGsAre7Aui/Auq/AtHBAuXMAubMArTOAujQAuPpAgA=	AAECAf0EAr8IotMCDnHDAbsClQOrBOYElgXsBde2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAf0GBpME8gXECJfTAp3iAtvpAgyKAfcEtgfhB97EAufLAvLQAvjQAojSAovhAvzlAujnAgA=
20145	Wyerson Wams	AAECAaIHCIwCsgKvBO0F8gWKB90I2+MCC7QBzQObBYgHpAeGCZK2AvW7AoHCApvIAtzRAgA=	AAECAf0ECMABwwGrBOYE8gWKB+u6AqLTAgtxuwKVA5YF7AWjtgLXtgKHvQLBwQKYxAKP0wIA	AAECAZ/HAgiiCaUJqKsChbgC6L8Cws4C6NACkNMCC9MK1wqhrAK1uwK3uwLqvwLRwQLlzALmzAK0zgLj6QIA	AAECAf0GBpME8gXgrALJwgKX0wLb6QIM9wS2B5vCAsrDAt7EAufLAvLQAvjQAojSAovhAvzlAujnAgA=
18772	CWRU Spartans	AAECAa0GCKIJpQmoqwKFuAK3uwLqvwLCzgLo0AIL0grTCtcKoawCp6wC6L8C0cEC5cwC5swCtM4C4+kCAA==	AAECAf0ECMUE4KwCubICwcECysECoM4Cm9MC8tMCC02KAcAByQPsB9/EApbHAtXhAtfhApbkAurmAgA=	AAECAZ8FBvIF9AW5wQKDxwLW5QK35wIMpwX1BdkHsQjZrgK7rwL/rwK4xwLZxwLjywL40gKJ5gIA	AAECAf0GBpME8gXJwgKX0wKd4gLb6QIM9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA
18978	Sooners	AAECAf0EBsABqwS/CKO2Aq/CAqLTAgxxuwKVA+YElgXsBde2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAYsWBMUDrwS5wQLW5QIN2wOnBfIFpwixCNOqAtmuAtO8ArPBAp3CArHCAuPLAvjSAgA=	AAECAZ/HAgLhvwLQ5wIOCI0I8gyCtQK6uwLwuwLZwQLKwwKZyALKywLOzALL5gL86gLX6wIA	AAECAf0GBpMEjQjgrAKX0wKd4gLb6QIMigH3BLYH4QfexALnywLy0AL40AKI0gKL4QL85QLo5wIA
